香霖堂,,,4000,名詞,固有名詞,一般,*,*,*,香霖堂,コウリンドウ,コウリンドウ
東方三月精　～ Eastern and Little Nature Deity,,,4000,名詞,固有名詞,一般,*,*,*,東方三月精　～ Eastern and Little Nature Deity,トウホウサンゲツセイ,トウホウサンゲツセイ
東方三月精　～ Strange and Bright Nature Deity,,,4000,名詞,固有名詞,一般,*,*,*,東方三月精　～ Strange and Bright Nature Deity,トウホウサンゲツセイ,トウホウサンゲツセイ
東方三月精　～ Oriental Sacred Place,,,4000,名詞,固有名詞,一般,*,*,*,東方三月精　～ Oriental Sacred Place,トウホウサンゲツセイ,トウホウサンゲツセイ
東方三月精　～ Visionary Fairies in Shrine.,,,4000,名詞,固有名詞,一般,*,*,*,東方三月精　～ Visionary Fairies in Shrine.,トウホウサンゲツセイ,トウホウサンゲツセイ
東方三月精,,,4000,名詞,固有名詞,一般,*,*,*,東方三月精,トウホウサンゲツセイ,トウホウサンゲツセイ
三月精,,,4000,名詞,固有名詞,一般,*,*,*,三月精,サンゲツセイ,サンゲツセイ
白月精,,,4000,名詞,固有名詞,一般,*,*,*,白月精,ハクゲツセイ,ハクゲツセイ
東方儚月抄　～ Silent Sinner in Blue.,,,4000,名詞,固有名詞,一般,*,*,*,東方儚月抄　～ Silent Sinner in Blue.,トウホウボウゲッショウ,トウホウボウゲッショウ
東方儚月抄　～ Cage in Lunatic Runagate.,,,4000,名詞,固有名詞,一般,*,*,*,東方儚月抄　～ Cage in Lunatic Runagate.,トウホウボウゲッショウ,トウホウボウゲッショウ
東方儚月抄　～ 月のイナバと地上の因幡,,,4000,名詞,固有名詞,一般,*,*,*,東方儚月抄　～ 月のイナバと地上の因幡,トウホウボウゲッショウ,トウホウボウゲッショウ
東方儚月抄,,,4000,名詞,固有名詞,一般,*,*,*,東方儚月抄,トウホウボウゲッショウ,トウホウボウゲッショウ
儚月抄,,,4000,名詞,固有名詞,一般,*,*,*,儚月抄,ボウゲッショウ,ボウゲッショウ
東方儚月抄　～ Silent Sinner in Blue.,,,4000,名詞,固有名詞,一般,*,*,*,東方儚月抄　～ Silent Sinner in Blue.,トウホウボウゲツショウ,トウホウボウゲツショウ
東方儚月抄　～ Cage in Lunatic Runagate.,,,4000,名詞,固有名詞,一般,*,*,*,東方儚月抄　～ Cage in Lunatic Runagate.,トウホウボウゲツショウ,トウホウボウゲツショウ
東方儚月抄　～ 月のイナバと地上の因幡,,,4000,名詞,固有名詞,一般,*,*,*,東方儚月抄　～ 月のイナバと地上の因幡,トウホウボウゲツショウ,トウホウボウゲツショウ
東方儚月抄,,,4000,名詞,固有名詞,一般,*,*,*,東方儚月抄,トウホウボウゲツショウ,トウホウボウゲツショウ
儚月抄,,,4000,名詞,固有名詞,一般,*,*,*,儚月抄,ボウゲツショウ,ボウゲツショウ
月のイナバと地上の因幡,,,4000,名詞,固有名詞,一般,*,*,*,月のイナバと地上の因幡,ツキノイナバトチジョウノイナバ,ツキノイナバトチジョウノイナバ
グリモワール オブ マリサ,,,4000,名詞,固有名詞,一般,*,*,*,グリモワール オブ マリサ,グリモワールオブマリサ,グリモワールオブマリサ
グリモワールオブマリサ,,,4000,名詞,固有名詞,一般,*,*,*,グリモワールオブマリサ,グリモワールオブマリサ,グリモワールオブマリサ
The Grimoire of Marisa,,,4000,名詞,固有名詞,一般,*,*,*,The Grimoire of Marisa,グリモワールオブマリサ,グリモワールオブマリサ
東方紫香花　～ Seasonal Dream Vision.,,,4000,名詞,固有名詞,一般,*,*,*,東方紫香花　～ Seasonal Dream Vision.,トウホウシコウバナ,トウホウシコウバナ
東方紫香花,,,4000,名詞,固有名詞,一般,*,*,*,東方紫香花,トウホウシコウバナ,トウホウシコウバナ
紫香花,,,4000,名詞,固有名詞,一般,*,*,*,紫香花,シコウバナ,シコウバナ
六十年ぶりに紫に香る花,,,4000,名詞,固有名詞,一般,*,*,*,六十年ぶりに紫に香る花,ロクジュウネンブリニムラサキニカオルハナ,ロクジュウネンブリニムラサキニカオルハナ
東方茨歌仙　～ Wild and Horned Hermit.,,,4000,名詞,固有名詞,一般,*,*,*,東方茨歌仙　～ Wild and Horned Hermit.,トウホウイバラカセン,トウホウイバラカセン
東方茨歌仙,,,4000,名詞,固有名詞,一般,*,*,*,東方茨歌仙,トウホウイバラカセン,トウホウイバラカセン
茨歌仙,,,4000,名詞,固有名詞,一般,*,*,*,茨歌仙,イバラカセン,イバラカセン
東方鈴奈庵　～ Forbidden Scrollery.,,,4000,名詞,固有名詞,一般,*,*,*,東方鈴奈庵　～ Forbidden Scrollery.,トウホウスズナアン,トウホウスズナアン
東方鈴奈庵,,,4000,名詞,固有名詞,一般,*,*,*,東方鈴奈庵,トウホウスズナアン,トウホウスズナアン
鈴奈庵,,,4000,名詞,固有名詞,一般,*,*,*,鈴奈庵,スズナアン,スズナアン
東方文果真報 Alternative Facts in Eastern Utopia.,,,4000,名詞,固有名詞,一般,*,*,*,東方文果真報 Alternative Facts in Eastern Utopia.,トウホウブンカシンポウ,トウホウブンカシンポウ
東方文果真報,,,4000,名詞,固有名詞,一般,*,*,*,東方文果真報,トウホウブンカシンポウ,トウホウブンカシンポウ
文果真報,,,4000,名詞,固有名詞,一般,*,*,*,文果真報,ブンカシンポウ,ブンカシンポウ
東方外來韋編 Strange Creators of Outer World. 壱,,,4000,名詞,固有名詞,一般,*,*,*,東方外來韋編 Strange Creators of Outer World. 壱,トウホウガイライイヘン,トウホウガイライイヘン
東方外來韋編 Strange Creators of Outer World. 弐,,,4000,名詞,固有名詞,一般,*,*,*,東方外來韋編 Strange Creators of Outer World. 弐,トウホウガイライイヘン,トウホウガイライイヘン
東方外來韋編 Strange Creators of Outer World. 参,,,4000,名詞,固有名詞,一般,*,*,*,東方外來韋編 Strange Creators of Outer World. 参,トウホウガイライイヘン,トウホウガイライイヘン
東方外來韋編 Strange Creators of Outer World.,,,4000,名詞,固有名詞,一般,*,*,*,東方外來韋編 Strange Creators of Outer World.,トウホウガイライイヘン,トウホウガイライイヘン
東方外來韋編,,,4000,名詞,固有名詞,一般,*,*,*,東方外來韋編,トウホウガイライイヘン,トウホウガイライイヘン
東方外来韋編,,,4000,名詞,固有名詞,一般,*,*,*,東方外來韋編,トウホウガイライイヘン,トウホウガイライイヘン
外來韋編,,,4000,名詞,固有名詞,一般,*,*,*,外來韋編,ガイライイヘン,ガイライイヘン
外来韋編,,,4000,名詞,固有名詞,一般,*,*,*,外來韋編,ガイライイヘン,ガイライイヘン
蓬莱人形　～ Dolls in Psuedo Paradise,,,4000,名詞,固有名詞,一般,*,*,*,蓬莱人形　～ Dolls in Psuedo Paradise,ホウライニンギョウ,ホウライニンギョウ
蓬莱人形,,,4000,名詞,固有名詞,一般,*,*,*,蓬莱人形,ホウライニンギョウ,ホウライニンギョウ
蓮台野夜行　～ Ghostly Field Club,,,4000,名詞,固有名詞,一般,*,*,*,蓮台野夜行　～ Ghostly Field Club,レンダイノヤコウ,レンダイノヤコウ
蓮台野夜行,,,4000,名詞,固有名詞,一般,*,*,*,蓮台野夜行,レンダイノヤコウ,レンダイノヤコウ
夢違科学世紀　～ Changeability of Strange Dream,,,4000,名詞,固有名詞,一般,*,*,*,夢違科学世紀　～ Changeability of Strange Dream,ユメタガエカガクセイキ,ユメタガエカガクセイキ
夢違科学世紀,,,4000,名詞,固有名詞,一般,*,*,*,夢違科学世紀,ユメタガエカガクセイキ,ユメタガエカガクセイキ
卯酉東海道　～ Retrospective 53 minutes,,,4000,名詞,固有名詞,一般,*,*,*,卯酉東海道　～ Retrospective 53 minutes,ボウユウトウカイドウ,ボウユウトウカイドウ
卯酉東海道,,,4000,名詞,固有名詞,一般,*,*,*,卯酉東海道,ボウユウトウカイドウ,ボウユウトウカイドウ
大空魔術　～ Magical Astronomy,,,4000,名詞,固有名詞,一般,*,*,*,大空魔術　～ Magical Astronomy,オオゾラマジュツ,オオゾラマジュツ
大空魔術,,,4000,名詞,固有名詞,一般,*,*,*,大空魔術,オオゾラマジュツ,オオゾラマジュツ
未知の花　魅知の旅,,,4000,名詞,固有名詞,一般,*,*,*,未知の花　魅知の旅,ミチノハナミチノタビ,ミチノハナミチノタビ
鳥船遺跡　～ Trojan Green Asteroid,,,4000,名詞,固有名詞,一般,*,*,*,鳥船遺跡　～ Trojan Green Asteroid,トリフネイセキ,トリフネイセキ
鳥船遺跡,,,4000,名詞,固有名詞,一般,*,*,*,鳥船遺跡,トリフネイセキ,トリフネイセキ
伊弉諾物質　～ Neo-traditionalism of Japan.,,,4000,名詞,固有名詞,一般,*,*,*,伊弉諾物質　～ Neo-traditionalism of Japan.,イザナギブッシツ,イザナギブッシツ
伊弉諾物質,,,4000,名詞,固有名詞,一般,*,*,*,伊弉諾物質,イザナギブッシツ,イザナギブッシツ
燕石博物誌　～ Dr.Latency's Freak Report.,,,4000,名詞,固有名詞,一般,*,*,*,燕石博物誌　～ Dr.Latency's Freak Report.,エンセキハクブツシ,エンセキハクブツシ
燕石博物誌,,,4000,名詞,固有名詞,一般,*,*,*,燕石博物誌,エンセキハクブツシ,エンセキハクブツシ
"旧約酒場　～ Dateless Bar ""Old Adam"".",,,4000,名詞,固有名詞,一般,*,*,*,"旧約酒場　～ Dateless Bar ""Old Adam"".",キュウヤクサカバ,キュウヤクサカバ
旧約酒場,,,4000,名詞,固有名詞,一般,*,*,*,旧約酒場,キュウヤクサカバ,キュウヤクサカバ
幺樂団の歴史１　～ Akyu's Untouched Score vol.1,,,4000,名詞,固有名詞,一般,*,*,*,幺樂団の歴史１　～ Akyu's Untouched Score vol.1,ヨウガクダンノレキシ1,ヨウガクダンノレキシ1
幺樂団の歴史２　～ Akyu's Untouched Score vol.2,,,4000,名詞,固有名詞,一般,*,*,*,幺樂団の歴史２　～ Akyu's Untouched Score vol.2,ヨウガクダンノレキシ2,ヨウガクダンノレキシ2
幺樂団の歴史３　～ Akyu's Untouched Score vol.3,,,4000,名詞,固有名詞,一般,*,*,*,幺樂団の歴史３　～ Akyu's Untouched Score vol.3,ヨウガクダンノレキシ3,ヨウガクダンノレキシ3
幺樂団の歴史４　～ Akyu's Untouched Score vol.4,,,4000,名詞,固有名詞,一般,*,*,*,幺樂団の歴史４　～ Akyu's Untouched Score vol.4,ヨウガクダンノレキシ4,ヨウガクダンノレキシ4
幺樂団の歴史５　～ Akyu's Untouched Score vol.5,,,4000,名詞,固有名詞,一般,*,*,*,幺樂団の歴史５　～ Akyu's Untouched Score vol.5,ヨウガクダンノレキシ5,ヨウガクダンノレキシ5
幺樂団の歴史１,,,4000,名詞,固有名詞,一般,*,*,*,幺樂団の歴史１,ヨウガクダンノレキシ1,ヨウガクダンノレキシ1
幺樂団の歴史２,,,4000,名詞,固有名詞,一般,*,*,*,幺樂団の歴史２,ヨウガクダンノレキシ2,ヨウガクダンノレキシ2
幺樂団の歴史３,,,4000,名詞,固有名詞,一般,*,*,*,幺樂団の歴史３,ヨウガクダンノレキシ3,ヨウガクダンノレキシ3
幺樂団の歴史４,,,4000,名詞,固有名詞,一般,*,*,*,幺樂団の歴史４,ヨウガクダンノレキシ4,ヨウガクダンノレキシ4
幺樂団の歴史５,,,4000,名詞,固有名詞,一般,*,*,*,幺樂団の歴史５,ヨウガクダンノレキシ5,ヨウガクダンノレキシ5
幺樂団の歴史,,,4000,名詞,固有名詞,一般,*,*,*,幺樂団の歴史,ヨウガクダンノレキシ,ヨウガクダンノレキシ
幻想曲抜萃,,,4000,名詞,固有名詞,一般,*,*,*,幻想曲抜萃,ゲンソウキョクバッスイ,ゲンソウキョクバッスイ
全人類ノ天楽録,,,4000,名詞,固有名詞,一般,*,*,*,全人類ノ天楽録,ゼンジンルイノテンガクロク,ゼンジンルイノテンガクロク
核熱造神ヒソウテンソク,,,4000,名詞,固有名詞,一般,*,*,*,核熱造神ヒソウテンソク,カクネツゾウジンヒソウテンソク,カクネツゾウジンヒソウテンソク
暗黒能楽集・心綺楼,,,4000,名詞,固有名詞,一般,*,*,*,暗黒能楽集・心綺楼,アンコクノウガクシュウシンキロウ,アンコクノウガクシュウシンキロウ
暗黒能楽集・心綺楼,,,4000,名詞,固有名詞,一般,*,*,*,暗黒能楽集・心綺楼,モンキーポセッションシュウシンキロウ,モンキーポセッションシュウシンキロウ
深秘的楽曲集　宇佐見菫子と秘密の部室,,,4000,名詞,固有名詞,一般,*,*,*,深秘的楽曲集　宇佐見菫子と秘密の部室,シンピテキガッキョクシュウ,シンピテキガッキョクシュウ
秋霜玉,,,4000,名詞,固有名詞,一般,*,*,*,秋霜玉,シュウソウギョク,シュウソウギョク
稀翁玉,,,4000,名詞,固有名詞,一般,*,*,*,稀翁玉,キオウギョク,キオウギョク
幡紫竜,,,4000,名詞,固有名詞,一般,*,*,*,幡紫竜,バンシリュウ,バンシリュウ
黄昏酒場　～ Uwabami Breakers ～,,,4000,名詞,固有名詞,一般,*,*,*,黄昏酒場　～ Uwabami Breakers ～,タソガレサカバ,タソガレサカバ
黄昏酒場,,,4000,名詞,固有名詞,一般,*,*,*,黄昏酒場,タソガレサカバ,タソガレサカバ
神魔討綺伝　～ Magus in Mystic Geometries.,,,4000,名詞,固有名詞,一般,*,*,*,神魔討綺伝　～ Magus in Mystic Geometries.,シンマトウキデン,シンマトウキデン
神魔討綺伝,,,4000,名詞,固有名詞,一般,*,*,*,神魔討綺伝,シンマトウキデン,シンマトウキデン
トルテルマジック,,,4000,名詞,固有名詞,一般,*,*,*,トルテルマジック,トルテルマジック,トルテルマジック
東方Project,,,4000,名詞,固有名詞,組織,*,*,*,東方Project,トウホウプロジェクト,トウホウプロジェクト
東方プロジェクト,,,4000,名詞,固有名詞,組織,*,*,*,東方プロジェクト,トウホウプロジェクト,トウホウプロジェクト
西方Project,,,4000,名詞,固有名詞,組織,*,*,*,西方Project,セイホウプロジェクト,セイホウプロジェクト
西方プロジェクト,,,4000,名詞,固有名詞,組織,*,*,*,西方プロジェクト,セイホウプロジェクト,セイホウプロジェクト
上海アリス幻樂団,,,4000,名詞,固有名詞,組織,*,*,*,上海アリス幻樂団,シャンハイアリスゲンガクダン,シャンハイアリスゲンガクダン
上海アリス,,,4000,名詞,固有名詞,組織,*,*,*,上海アリス,シャンハイアリス,シャンハイアリス
幻樂団,,,4000,名詞,固有名詞,組織,*,*,*,幻樂団,ゲンガクダン,ゲンガクダン
博麗幻想書譜,,,4000,名詞,固有名詞,一般,*,*,*,博麗幻想書譜,ハクレイゲンソウショフ,ハクレイゲンソウショフ
ZUN,,,4000,名詞,固有名詞,人名,一般,*,*,ZUN,ズン,ズン
黄昏フロンティア,,,4000,名詞,固有名詞,組織,*,*,*,黄昏フロンティア,タソガレフロンティア,タソガレフロンティア
海原海豚,,,4000,名詞,固有名詞,人名,一般,*,*,海原海豚,ウナバライルカ,ウナバライルカ
海原,,,4000,名詞,固有名詞,人名,姓,*,*,海原,ウナバラ,ウナバラ
海豚,,,4000,名詞,固有名詞,人名,名,*,*,海豚,イルカ,イルカ
あきやまうに,,,4000,名詞,固有名詞,人名,一般,*,*,あきやまうに,アキヤマウニ,アキヤマウニ
alphes,,,4000,名詞,固有名詞,人名,一般,*,*,alphes,アルフェス,アルフェス
瞬殺サレ道？,,,4000,名詞,固有名詞,組織,*,*,*,瞬殺サレ道？,シュンサツサレドウ,シュンサツサレドウ
呑んべぇ会,,,4000,名詞,固有名詞,組織,*,*,*,呑んべぇ会,ノンベェカイ,ノンベェカイ
唖采弦二,,,4000,名詞,固有名詞,人名,一般,*,*,唖采弦二,アサイゲンジ,アサイゲンジ
唖采,,,4000,名詞,固有名詞,人名,姓,*,*,唖采,アサイ,アサイ
